LFART_Types,LFART_TaO_Delivery_Types_for_3PL_Deutsch,WERKS,LGORT,LFDAT,VBELN,POSNR,PSTYV,ERNAM_x,MATNR,ARKTX,MATKL,LGMNG,MEINS,VSTEL,Paletten,Cases,Outers,Packs,GesamtGrossWeight,VKORG,LFART,KUNNR,NAME1,ORT01,PSTLZ,Ship-To,Plnt,Pickkosten,Monat,Jahr,Monat_Jahr
Outbound,ZLF (Standardlieferung),DE19,A104,2024-03-20,3202770443,10,ZTA1,_DE_CPS_BTCH,10180433,Vuse GO 700 Creamy Tob 20mg,ZFG439006,0.004,TH,DE19,0,0,0,4,0.132,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.35728617396676204,3.0,2024.0,03.2024
Outbound,ZLF (Standardlieferung),DE30,A101,2024-07-18,3202968298,190,ZTAN,98999033,10190439,"PM o. Filter 20 8,40 NP",ZFG100000,1.0,TH,DE30,0,0,5,0,1.02,DE10,ZLF,50035405,Hall Tabakwaren e.K.,Bielefeld,33605,50035405,BIE,3.3992508523175746,7.0,2024.0,07.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-02-12,3202729340,10,ZKLN,98999033,10180346,Vuse PRO Caps Grape Ice 18mg,ZFG439003,0.005,TH,DE19,0,0,1,0,0.234,DE10,ZLF,50086928,Shell Station Hilpert GmbH & Co. KG,Elmenhorst,23869,,DE19,0.6798501704635149,2.0,2024.0,02.2024
Outbound,ZLF (Standardlieferung),DE30,A101,2024-05-06,3202727378,140,ZTAN,98999033,10178105,"neo Gold Tobacco 20 6,00 NP",ZFG510000,0.8,TH,DE30,0,0,4,0,0.776,DE10,ZLF,50035361,Erich Chr. Mack,Herbrechtingen,89542,50035361,DE59,2.7194006818540597,5.0,2024.0,05.2024
Outbound,ZLF (Standardlieferung),DE56,A101,2024-02-06,3202719350,100,ZTAN,98999033,10191130,"Vogue Cara Bleue 20 8,40 NP",ZFG100000,10.0,TH,DE56,0,1,0,0,13.79,DE10,ZLF,50035253,H. Lomberg GmbH & Co.KG,Eitorf,53783,,DE56,0.23487791788589601,2.0,2024.0,02.2024
Outbound,ZLF (Standardlieferung),DE52,A101,2025-04-16,3203315351,120,ZTAN,98999033,10194471,"PM Blue XL FiCi 17 3,00 TT",ZFG110000,0.34,TH,DE52,0,0,2,0,0.602,DE10,ZLF,50034116,Uwe Siems GmbH,Dachau,85221,,DE52,1.3597003409270298,4.0,2025.0,04.2025
Outbound,ZLF (Standardlieferung),DE58,A101,2025-02-13,3203253218,210,ZTAN,98901001,10216517,"HB Cl Blend Giga 23 10,00",ZFG100000,1.84,TH,DE58,0,0,10,0,2.44,DE10,ZLF,50034903,Metro C&C Markt GmbH,Mainz-Kastel,55252,,DE58,6.798501704635149,2.0,2025.0,02.2025
Inbound delivery,ZELS (Wareneingang – konzerninterner STO),DE53,A101,2024-07-03,187237965,40,ZELS,_GL_CPS_BTCH,10199689,LUCK RED 56/168 KRE SQ GEW,ZFG100000,205.8,TH,DE53,1,0,0,0,253.82,nan,ZELS,nan,nan,nan,00nan,,DE53,0.0,7.0,2024.0,07.2024
Inbound delivery,ZELS (Wareneingang – konzerninterner STO),DE58,A101,2024-06-07,187179378,120,ZELS,_GL_CPS_BTCH,10187077,DUNH BLUE 20/200 KRE MS GEW,ZFG100000,140.0,TH,DE58,0,28,0,0,186.20000000000002,nan,ZELS,nan,nan,nan,00nan,,DE58,4.85405976631463,6.0,2024.0,06.2024
Outbound,ZNL (STO-Lieferung),DE30,A101,2024-11-28,3203124553,900002,NLN,85192816,10216288,LUCK BATOB 020/0200 RDS RF O GEW-- SAR--,ZFG510000,0.0,TH,DE30,0,0,0,0,0.0,DE10,ZNL,PC-00-DE11,DE Hegnabrunn,Neuenmarkt,95339,,UNBEKANNT,0.0,11.0,2024.0,11.2024
Returns,ZLR (Rückgabe – BAT),DE11,A1R2,2024-05-13,3202913701,290,ZRE3,98999033,75102148,"RET 7,00 EU - 30 GR - N",ZFG160000,0.15,KG,DE11,0,0,0,0,,DE10,ZLR,50034399,Wenko-Team Service GmbH,Bad Lippspringe,33175,50034399,BIE,0.0,5.0,2024.0,05.2024
Outbound,ZLF (Standardlieferung),DE19,A101,2024-06-21,3202989140,20,ZTAN,98999033,10196088,Vuse Pods Grape Ice 20mg,ZFG439003,0.006,TH,DE19,0,0,0,3,0.081,DE10,ZLF,50055511,H.Kretschmann Inh.Sören Massmann,Melle,49324,,DE19,0.2679646304750715,6.0,2024.0,06.2024
Outbound,ZLF (Standardlieferung),DE56,A101,2024-10-16,3203129711,20,ZTAN,98999033,10204306,"Dunhill Inter Red 20 11,30 BC",ZFG100000,5.0,TH,DE56,0,1,0,0,7.71,DE10,ZLF,50035374,Hermann Düsing Tabakwaren,Westerkappeln,49492,,DE56,0.23487791788589601,10.0,2024.0,10.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-03-07,3202758860,10,ZTA1,_DE_CPS_BTCH,10180365,Vuse PRO Caps Dark Cherry 12mg,ZFG439003,0.002,TH,DE19,0,0,0,1,0.026,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.08932154349169051,3.0,2024.0,03.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-03-05,3202755820,10,ZTA1,_DE_CPS_BTCH,10171628,Vuse PRO smart Skit Blau,ZFG431000,0.001,TH,DE19,0,0,0,1,0.084,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.08932154349169051,3.0,2024.0,03.2024
nan,Rücklieferung,DE19,A104,2024-01-26,14402402,10,ZRE2,_DE_CPS_BTCH,10180345,Vuse PRO Caps Bluebry Ice 18mg,ZFG439003,0.002,TH,DE19,0,0,0,2,0.052,DE10,ZLR1,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.0,1.0,2024.0,01.2024
Inbound delivery,ZELS (Wareneingang – konzerninterner STO),DE30,A101,2025-02-04,187652985,900027,ZELS,_GL_CPS_BTCH,10219318,JAVJ WHITE 30.00 6 LM GEW TAX,ZFG130000,0.0,KG,DE30,0,0,0,0,0.0,nan,ZELS,nan,nan,nan,00nan,,UNBEKANNT,0.0,2.0,2025.0,02.2025
Outbound,ZLF (Standardlieferung),DE19,A104,2024-06-21,3202999293,40,ZTA1,_DE_CPS_BTCH,10192165,"veo Sunset Click 20 6,00 NP",ZFG590013,0.02,TH,DE19,0,0,0,1,17.0,DE10,ZLF2,51809254,BAT G - B2C E-Com. GLO shop,Hamburg,20354,,DE19,0.08932154349169051,6.0,2024.0,06.2024
Returns,ZLOB (Rückgabe – Ware an Bord gelassen),DE30,A101,2024-05-24,3202907332,380,ZREN,98999033,10199938,"LS Red Super 31 12,00 INS",ZFG100000,9.92,TH,DE30,0,2,0,0,12.202,DE10,ZLOB,50034538,Lekkerland SE,Riegel,79359,50034538,DE59,1.909705750385755,5.0,2024.0,05.2024
Outbound,ZLF (Standardlieferung),DE30,A101,2024-05-06,3202853563,20,ZTAN,98999033,10179241,"Canuma 30g 5,50 HW",ZFG130000,5.4,KG,DE30,0,1,0,0,6.728,DE10,ZLF,50033932,AWB Tabakwaren-Großeinkauf GmbH,Hannover,30539,50033932,DE55,0.23487791788589601,5.0,2024.0,05.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-04-03,3202783511,50,ZTA1,_DE_CPS_BTCH,10193181,Vuse GO 700 Mango Ice 20mg,ZFG439006,0.001,TH,DE19,0,0,0,1,0.033,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.08932154349169051,4.0,2024.0,04.2024
Outbound,ZLF (Standardlieferung),DE52,A101,2024-11-20,3202546234,90,ZTAN,98999033,10210251,"PM All Red Super 145g 39,95 NP",ZFG130000,1.45,KG,DE52,0,1,0,0,2.05,DE10,ZLF,50035009,Metro C&C Markt GmbH,Nürnberg,90451,,DE52,0.23487791788589601,11.0,2024.0,11.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-05-13,3202907889,10,ZTA1,_DE_CPS_BTCH,10180426,Vuse GO 700 Berry Blend 20mg,ZFG439006,0.004,TH,DE19,0,0,0,4,0.132,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.35728617396676204,5.0,2024.0,05.2024
Outbound,ZNL (STO-Lieferung),DE30,A101,2024-04-04,3202780789,900003,NLN,85173035,10198491,PALL ALLRE 235.00 1 BT GEW NP,ZFG130000,0.0,KG,DE30,0,0,0,0,0.0,DE10,ZNL,PC-00-DE58,DE Kuehne+Nagel Mainz,Mainz-Hechtsheim,55129,,UNBEKANNT,0.0,4.0,2024.0,04.2024
Outbound,ZNL (STO-Lieferung),DE30,A101,2024-11-11,3203052859,100,NLN,85139258,10209425,NEO- VIOLE 020/0200 RDS RF O GEW-- INS--,ZFG510000,70.0,TH,DE30,0,7,0,0,62.720000000000006,DE10,ZNL,PC-00-DE58,DE Kuehne+Nagel Mainz,Mainz-Hechtsheim,55129,,UNBEKANNT,1.6441454252012722,11.0,2024.0,11.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-07-05,3203014783,10,ZTA1,_DE_CPS_BTCH,10196086,Vuse Pods Apple Sour 20mg,ZFG439003,0.004,TH,DE19,0,0,0,2,0.054,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.17864308698338102,7.0,2024.0,07.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2025-04-24,3203325110,30,ZTA1,_DE_CPS_BTCH,10200137,Vuse GO Reload Box Aqua,ZFG431000,0.001,TH,DE19,0,0,0,1,0.041,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.08932154349169051,4.0,2025.0,04.2025
Outbound,ZLF (Standardlieferung),DE58,A101,2024-12-16,3203200847,190,ZTAN,98999033,10214568,"LS Blue Giga 24 10,00 PC",ZFG100000,36.864,TH,DE58,0,8,0,0,46.816,DE10,ZLF,50035002,Lekkerland SE,Bobenheim-Roxheim,67240,,DE58,1.8790233430871681,12.0,2024.0,12.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-10-28,3203147954,20,ZTA1,_DE_CPS_BTCH,10200172,Vuse GO Reload Pen Black,ZFG431000,0.001,TH,DE19,0,0,0,1,0.033,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.08932154349169051,10.0,2024.0,10.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2025-05-12,3203340836,30,ZTN1,_DE_CPS_BTCH,10212837,Vuse Pods Green Apple 20mg,ZFG439003,0.002,TH,DE19,0,0,0,1,27.0,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.08932154349169051,5.0,2025.0,05.2025
Outbound,ZLF (Standardlieferung),DE53,A101,2024-08-14,3203061649,330,ZTAN,98999033,10203388,"Lord Extra Giga 23 10,00 NP",ZFG100000,13.8,TH,DE53,0,3,0,0,16.947,DE10,ZLF,50034799,Lekkerland SE,Großbeeren,14979,,DE53,0.7046337536576881,8.0,2024.0,08.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-05-31,3202964217,10,ZTA1,_DE_CPS_BTCH,10189499,"LS Balanced Tob sticks 20 6,00 NP",ZFG510000,0.2,TH,DE19,0,0,1,0,0.194,DE10,ZLF2,51809254,BAT G - B2C E-Com. GLO shop,Hamburg,20354,,DE19,0.6798501704635149,5.0,2024.0,05.2024
Outbound,ZLF (Standardlieferung),DE56,A101,2024-05-23,3202951974,40,ZTAN,98999033,10196004,"LS Blue XXL 22 9,00 PP",ZFG100000,1.32,TH,DE56,0,0,5,0,1.7599999999999998,DE10,ZLF,50033794,Metro C&C Markt GmbH,Krefeld,47829,,DE56,3.3992508523175746,5.0,2024.0,05.2024
Outbound,ZLF (Standardlieferung),DE56,A101,2024-12-13,3203200278,170,ZTAN,98999033,10204321,"Vogue Lilas 20 8,70 NP",ZFG100000,5.0,TH,DE56,0,1,0,0,5.74,DE10,ZLF,50034982,Metro C&C Markt GmbH,Dortmund,44149,,DE56,0.23487791788589601,12.0,2024.0,12.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-11-04,3203158251,10,ZTA1,_DE_CPS_BTCH,10194369,"LS Rounded Tob sticks 6,00",ZFG510000,0.6,TH,DE19,0,0,3,0,0.5820000000000001,DE10,ZLF2,51809254,BAT G - B2C E-Com. GLO shop,Hamburg,20354,,DE19,2.0395505113905448,11.0,2024.0,11.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-11-04,3203156546,30,ZTA1,_DE_CPS_BTCH,10195064,Vuse PRO Caps Van Medley 18mg,ZFG439003,0.002,TH,DE19,0,0,0,1,0.026,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.08932154349169051,11.0,2024.0,11.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-01-10,3202633509,30,ZTA1,_DE_CPS_BTCH,10177860,"neo Rich Tobacco 20 5,80",ZFG510000,0.02,TH,DE19,0,0,0,1,17.131,DE10,ZLF2,51809254,BAT G - B2C E-Com. GLO shop,Hamburg,20354,,DE19,0.08932154349169051,1.0,2024.0,01.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-07-03,3203012001,10,ZTA1,_DE_CPS_BTCH,10196088,Vuse Pods Grape Ice 20mg,ZFG439003,0.002,TH,DE19,0,0,0,1,0.027,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.08932154349169051,7.0,2024.0,07.2024
Outbound,ZLF (Standardlieferung),DE53,A101,2024-04-12,3202545785,20,ZTAN,98999033,10198469,"PM All Red Mega Box 135g 34,95 NP",ZFG130000,34.02,KG,DE53,1,0,0,0,81.396,DE10,ZLF,50033751,Tabacon Tabakwaren,Berlin,12099,,DE53,3.9857537195827315,4.0,2024.0,04.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2025-01-31,3203245347,10,ZTA1,_DE_CPS_BTCH,10196088,Vuse Pods Grape Ice 20mg,ZFG439003,0.002,TH,DE19,0,0,0,1,0.027,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.08932154349169051,1.0,2025.0,01.2025
Outbound,ZLF (Standardlieferung),DE58,A101,2024-05-14,3202893496,140,ZTAN,98999033,10196703,"FairPlay XL DS 43g 9,95 NP",ZFG130000,1.29,KG,DE58,0,1,0,0,2.31,DE10,ZLF,50115360,Hall Tabakwaren KG,Lollar,35457,,DE58,0.23487791788589601,5.0,2024.0,05.2024
nan,nan,DE11,A1R2,,187356841,3420,ZELN,98999033,75122287,"RET 8,40 EU - 20 ST - S",ZFG160000,101.16,TH,nan,0,0,0,5058,0.0,nan,nan,nan,nan,nan,00nan,,DE11,0.0,,,
Outbound,ZLF (Standardlieferung),DE19,A104,2024-09-25,3203114468,20,ZTA1,_DE_CPS_BTCH,10199446,"veo Scarlet Click 20 6,00 INS",ZFG590013,0.02,TH,DE19,0,0,0,1,17.0,DE10,ZLF2,51809254,BAT G - B2C E-Com. GLO shop,Hamburg,20354,,DE19,0.08932154349169051,9.0,2024.0,09.2024
Outbound,ZLF (Standardlieferung),DE54,A101,2024-04-25,3202806483,140,ZTAN,98999033,10170734,"PM Blue XL FiCi 17 2,90 TC",ZFG110000,8.5,TH,DE54,0,2,0,0,12.274,DE10,ZLF,50033965,Hinrich Wolters GmbH,Bremen,28777,,DE54,0.46975583577179203,4.0,2024.0,04.2024
Outbound,ZNL (STO-Lieferung),DE30,A101,2024-05-10,3202804619,900006,NLN,85175076,10198491,PALL ALLRE 235.00 1 BT GEW NP,ZFG130000,0.0,KG,DE30,0,0,0,0,0.0,DE10,ZNL,PC-00-DE56,DE Kuehne+Nagel Dui Logport,Duisburg,47229,,UNBEKANNT,0.0,5.0,2024.0,05.2024
Outbound,ZLF (Standardlieferung),DE19,A101,2024-06-12,3202974738,10,ZTAN,98999033,10180407,Vuse GO 700 Bry Watermln 20mg,ZFG439006,0.01,TH,DE19,0,0,1,0,0.351,DE10,ZLF,54208204,Eni Service Station,Großmehring,85098,,DE19,0.6798501704635149,6.0,2024.0,06.2024
Inbound delivery,ZELS (Wareneingang – konzerninterner STO),DE58,A101,2024-06-25,187220816,80,ZELS,_GL_CPS_BTCH,10199707,LUCK RED 25/200 KRE SQ GEW,ZFG100000,168.0,TH,DE58,1,0,0,0,250.74,nan,ZELS,nan,nan,nan,00nan,,DE58,0.0,6.0,2024.0,06.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-05-22,3202955090,20,ZTN1,_DE_CPS_BTCH,10190626,"neo Green 20 6,00 NP",ZFG510000,0.02,TH,DE19,0,0,0,1,17.15,DE10,ZLF2,51809254,BAT G - B2C E-Com. GLO shop,Hamburg,20354,,DE19,0.08932154349169051,5.0,2024.0,05.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-05-15,3202920126,30,ZTA1,_DE_CPS_BTCH,10181140,Vuse GO 700 Watermln Ice 20mg,ZFG439006,0.001,TH,DE19,0,0,0,1,0.033,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.08932154349169051,5.0,2024.0,05.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-07-02,3203021263,10,ZTA1,_DE_CPS_BTCH,10195064,Vuse PRO Caps Van Medley 18mg,ZFG439003,0.028,TH,DE19,0,0,2,4,0.38999999999999996,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,1.716986514893792,7.0,2024.0,07.2024
Outbound,ZLF (Standardlieferung),DE52,A101,2025-03-17,3203284008,280,ZTAN,98999033,10217187,PM Blue Giga 26 10.00 TC,ZFG100000,20.8,TH,DE52,0,5,0,0,25.21,DE10,ZLF,52381017,Noris Tabak & Convenience GmbH &Co.,Nürnberg,90427,,DE52,1.17438958942948,3.0,2025.0,03.2025
Outbound,ZLF (Standardlieferung),DE53,A101,2024-09-27,3203090298,10,ZTAN,98999033,10179241,"Canuma 30g 5,50 HW",ZFG130000,16.2,KG,DE53,0,3,0,0,20.183999999999997,DE10,ZLF,50033751,Tabacon Tabakwaren,Berlin,12099,,DE53,0.7046337536576881,9.0,2024.0,09.2024
Outbound,ZLF (Standardlieferung),DE56,A101,2024-01-26,3202707798,20,ZTAN,98999033,10190164,"Vogue Lilas 20 8,40 NP",ZFG100000,5.0,TH,DE56,0,1,0,0,5.79,DE10,ZLF,50033996,Transgourmet DE GmbH & Co. OHG,Hilden,40724,,DE56,0.23487791788589601,1.0,2024.0,01.2024
Outbound,ZLF (Standardlieferung),DE30,A101,2024-11-26,3203177811,430,ZTAN,98999033,10204321,"Vogue Lilas 20 8,70 NP",ZFG100000,10.0,TH,DE30,0,2,0,0,11.48,DE10,ZLF,50033932,AWB Tabakwaren-Großeinkauf GmbH,Hannover,30539,50033932,DE55,0.46975583577179203,11.0,2024.0,11.2024
Outbound,ZLF (Standardlieferung),DE52,A101,2024-09-24,3203106602,180,ZTAN,98999033,10201297,"Dunhill KS White Giga 26 10,00 HW",ZFG100000,4.16,TH,DE52,0,1,0,0,4.992,DE10,ZLF,50034764,Tabacon Oberbayern,Garching,85748,,DE52,0.23487791788589601,9.0,2024.0,09.2024
Outbound,ZLF (Standardlieferung),DE30,A101,2024-04-10,3202698118,270,ZTAN,98999033,10192218,"PM Auth Red Giga 27 10,00 NP",ZFG100000,4.32,TH,DE30,0,1,0,0,5.469,DE10,ZLF,50034469,Lekkerland SE,Mögglingen,73563,50034469,DE59,0.23487791788589601,4.0,2024.0,04.2024
nan,nan,DE58,nan,2024-02-13,3202695033,50,ZKNN,_DE_CPS_BTCH,10180355,Vuse PRO Caps Wmelon Ice 18mg,ZFG439003,0.002,TH,DE58,0,0,0,2,0.038,DE10,ZLKE,50114035,Eins A Getränkemarkt Galbas KG,Oberursel,61440,,DE58,0.0,2.0,2024.0,02.2024
Outbound,ZLF (Standardlieferung),DE19,A101,2024-06-19,3202985177,90,ZTAN,98999033,10196091,Vuse Pods Berry Blend 20mg,ZFG439003,0.006,TH,DE19,0,0,0,3,0.081,DE10,ZLF,52338468,Lotto Christian,Röthenbach,90552,,DE19,0.2679646304750715,6.0,2024.0,06.2024
nan,nan,DE58,nan,2024-03-14,3202763515,10,ZKNN,_DE_CPS_BTCH,10193181,Vuse GO 700 Mango Ice 20mg,ZFG439006,0.002,TH,DE58,0,0,0,2,0.066,DE10,ZLKE,52543618,Access Tankstelle,Kelsterbach,65451,,DE58,0.0,3.0,2024.0,03.2024
Inbound delivery,ZELS (Wareneingang – konzerninterner STO),DE30,A101,2024-03-15,187030935,900008,ZELS,_GL_CPS_BTCH,10193762,PALL RED 60/180 KRE SQ GEW NPQ423,ZFG100000,0.0,TH,DE30,0,0,0,0,0.0,nan,ZELS,nan,nan,nan,00nan,,UNBEKANNT,0.0,3.0,2024.0,03.2024
Outbound,ZLF (Standardlieferung),DE11,A101,2024-10-08,3203120344,50,ZTCP,98999033,10180419,Vuse GO 700 PassionfrtIce 20mg,ZFG439006,1.2,TH,DE11,0,5,0,0,44.800000000000004,DE10,ZLF,50034501,ALDI GmbH & Co. KG,Barleben,39179,50034501,DE57,0.0,10.0,2024.0,10.2024
Outbound,ZLF (Standardlieferung),DE30,A101,2025-03-12,3203279567,90,ZTAN,98999033,10218877,"PM Auth Red XXL DS 80g 24,95 TC",ZFG130000,1.92,KG,DE30,0,1,0,0,3.31,DE10,ZLF,50035405,Hall Tabakwaren e.K.,Bielefeld,33605,50035405,BIE,0.23487791788589601,3.0,2025.0,03.2025
Outbound,ZLF (Standardlieferung),DE53,A101,2025-02-17,3203255448,160,ZTAN,98999033,10210598,"HB Cl Blend DS 63g 19,95",ZFG130000,1.89,KG,DE53,0,1,0,0,2.911,DE10,ZLF,50033791,Hall Tabakwaren e.K.,Großbeeren,14979,,DE53,0.23487791788589601,2.0,2025.0,02.2025
Outbound,ZLF (Standardlieferung),DE30,A101,2024-08-01,3203045254,380,ZTAN,98999033,10187077,"Dunhill KS Blue 20 8,20 HW",ZFG100000,5.0,TH,DE30,0,1,0,0,6.65,DE10,ZLF,50033736,Max Luening GmbH + Co KG,Langenberg,33449,50033736,BIE,0.23487791788589601,8.0,2024.0,08.2024
Outbound,ZLF (Standardlieferung),DE30,A101,2024-06-27,3202811469,230,ZTAN,98999033,10192269,"FairPlay Gold XXXL 33 9,90 NP",ZFG100000,5.28,TH,DE30,0,1,0,0,6.516,DE10,ZLF,50034469,Lekkerland SE,Mögglingen,73563,50034469,DE59,0.23487791788589601,6.0,2024.0,06.2024
Outbound,ZLF (Standardlieferung),DE54,A101,2025-01-02,3203213002,180,ZTAN,98999033,10210456,"Jav Jong Cl 30g 8,80 NP",ZFG130000,5.4,KG,DE54,0,1,0,0,6.728,DE10,ZLF,56046229,REWE Markt GmbH Trockensortiment,Henstedt-Ulzburg,24558,,DE54,0.23487791788589601,1.0,2025.0,01.2025
Outbound,ZLF (Standardlieferung),DE54,A101,2024-07-10,3203016596,70,ZTAN,98999033,10199924,"PM Red Hercules 60 19,75 IF",ZFG100000,220.5,TH,DE54,1,0,0,0,262.983,DE10,ZLF,50034809,Lekkerland SE,Braak,22145,,DE54,3.9857537195827315,7.0,2024.0,07.2024
Outbound,ZLF (Standardlieferung),DE30,A101,2025-02-11,3203251143,120,ZTAN,98999033,10216540,"LS Red XXL 21 9,00",ZFG100000,5.25,TH,DE30,0,1,0,0,6.61,DE10,ZLF,50034577,Huissel Tabak GmbH,Nufringen,71154,50034577,DE59,0.23487791788589601,2.0,2025.0,02.2025
Outbound,ZLF (Standardlieferung),DE19,A104,2024-12-12,3203203092,10,ZTA1,_DE_CPS_BTCH,10194755,"LS Rounded Tob sticks 6,00",ZFG510000,0.02,TH,DE19,0,0,0,1,17.131,DE10,ZLF2,51809254,BAT G - B2C E-Com. GLO shop,Hamburg,20354,,DE19,0.08932154349169051,12.0,2024.0,12.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2025-01-22,3203237083,10,ZTA1,_DE_CPS_BTCH,10191264,GLO HYPER PRO SKit LAPIS BLUE,ZFG511000,0.001,TH,DE19,0,0,1,0,0.163,DE10,ZLF2,51809254,BAT G - B2C E-Com. GLO shop,Hamburg,20354,,DE19,0.6798501704635149,1.0,2025.0,01.2025
Returns,ZLOB (Rückgabe – Ware an Bord gelassen),DE53,A101,2024-02-01,3202694495,70,ZREN,98999033,10192380,"PM Red Giga LEH 31 11,30 NP",ZFG100000,49.6,TH,DE53,0,10,0,0,59.82,DE10,ZLOB,50033875,NETTO Marken-Discount AG&CO.KG,Berlin,13127,,DE53,9.548528751928774,2.0,2024.0,02.2024
Outbound,ZLF (Standardlieferung),DE56,A101,2024-11-19,3203151108,110,ZTAN,98999033,10214547,"LS Red Giga 24 10,00 PC",ZFG100000,34.56,TH,DE56,0,7,8,0,43.327999999999996,DE10,ZLF,50034039,tobaccoland Automatenges.mbH&Co.KG,Essen,45329,,DE56,7.082946788909392,11.0,2024.0,11.2024
Outbound,ZLF (Standardlieferung),DE19,A101,2024-06-20,3202986089,10,ZTAN,98999033,10196087,Vuse Pods Bluebry Ice 20mg,ZFG439003,0.006,TH,DE19,0,0,0,3,0.081,DE10,ZLF,50095706,Aral-Station Mario Casula,Markt Schwaben,85570,,DE19,0.2679646304750715,6.0,2024.0,06.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2024-04-05,3202790207,30,ZTA1,_DE_CPS_BTCH,10186081,"LS Rounded Tob sticks 6,00 NP",ZFG510000,0.02,TH,DE19,0,0,0,1,17.131,DE10,ZLF2,51809254,BAT G - B2C E-Com. GLO shop,Hamburg,20354,,DE19,0.08932154349169051,4.0,2024.0,04.2024
Outbound,ZLF (Standardlieferung),DE19,A101,2024-06-25,3202994909,10,ZTAN,98999033,10196087,Vuse Pods Bluebry Ice 20mg,ZFG439003,0.006,TH,DE19,0,0,0,3,0.081,DE10,ZLF,50058711,Kiosk Eddy in der Uni,Bielefeld,33615,,DE19,0.2679646304750715,6.0,2024.0,06.2024
Inbound delivery,ZELS (Wareneingang – konzerninterner STO),DE30,A101,2025-03-27,187793861,230,ZELS,_GL_CPS_BTCH,10223609,PALL AUTBU 20/200 KRE SQ GEW NPQ2,ZFG100000,105.0,TH,DE30,0,21,0,0,136.416,nan,ZELS,nan,nan,nan,00nan,,UNBEKANNT,3.640544824735972,3.0,2025.0,03.2025
Outbound,ZLF (Standardlieferung),DE19,A104,2024-04-12,3202797634,10,ZTA1,_DE_CPS_BTCH,10191249,GLO HYPER PRO UNI OBSIDIAN BLACK,ZFG511000,0.001,TH,DE19,0,0,1,0,0.163,DE10,ZLF2,51809254,BAT G - B2C E-Com. GLO shop,Hamburg,20354,,DE19,0.6798501704635149,4.0,2024.0,04.2024
Outbound,ZLF (Standardlieferung),DE19,A104,2025-01-16,3203231665,10,ZTN1,_DE_CPS_BTCH,10199137,Vuse GO 1000 Bry Watermln 20mg,ZFG439006,0.001,TH,DE19,0,0,0,1,41.0,DE10,ZLF2,51735171,BAT G - B2C E-Com. VUSE shop,Hamburg,20354,,DE19,0.08932154349169051,1.0,2025.0,01.2025
Outbound,ZLF (Standardlieferung),DE30,A101,2024-10-14,3203126147,30,ZTAN,98999033,10179241,"Canuma 30g 5,50 HW",ZFG130000,2.16,KG,DE30,0,0,12,0,2.88,DE10,ZLF,50034703,Metro C&C Markt GmbH,Braunschweig,38122,50034703,DE55,8.158202045562179,10.0,2024.0,10.2024
